"5.5.2.Proporción de mujeres en cargos directivos",""
"Periodo","Mujeres ocupadas como funcionarias y directivas"
"2016","322,988"
"2015","301,674"
"2014","302,108"
"2013","325,913"
"2012","299,103"
"2011","274,860"
"2010","311,591"
